birth_date,terms_conditions,date_exp_token,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected
1982-01-31,1,2023-02-27 16:44:23.0,1,58548934,0,1000000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1980-10-17,1,2023-02-27 17:05:59.0,1,120000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,0,0
1991-05-27,1,2023-02-27 19:46:31.0,1,50000000,0,0,0,2.0,"wholesale and retail, auto repair",independent,1,0
1980-09-27,1,2023-02-27 20:19:21.0,1,3000000,0,0,0,1.0,"wholesale and retail, auto repair",independent,1,0
1974-06-03,0,,1,26600000,0,300000,0,1.0,"wholesale and retail, auto repair",independent,1,1
1991-02-03,1,2023-02-28 00:29:21.0,1,7000000,0,0,1,37.0,"wholesale and retail, auto repair",independent,1,0
1975-08-16,0,,1,4980513,0,200000,1,,"wholesale and retail, auto repair",independent,1,1
1959-03-20,1,2023-02-28 20:20:37.0,1,30000000,0,0,1,13.0,"wholesale and retail, auto repair",independent,0,0
1982-09-27,0,,1,82000000,0,250000,1,,"wholesale and retail, auto repair",independent,1,1
1979-08-24,0,,1,30934000,0,1500000,1,2.0,"wholesale and retail, auto repair",independent,1,1
1991-10-21,0,,1,12525000,0,300000,1,,"wholesale and retail, auto repair",independent,1,1
1977-10-29,1,2023-03-03 14:40:14.0,1,10000000,0,100000,1,13.0,"wholesale and retail, auto repair",independent,1,0
1998-10-30,1,2023-03-04 18:25:13.0,1,4500000,0,0,1,2.0,"wholesale and retail, auto repair",independent,1,0
1987-01-05,1,2023-03-04 22:00:38.0,1,16000000,0,100000,1,2.0,"wholesale and retail, auto repair",independent,1,0
1993-12-19,1,2023-03-05 18:06:47.0,1,6000000,0,0,1,2.0,"wholesale and retail, auto repair",independent,0,0
1992-04-08,1,2023-03-06 16:53:26.0,1,2700000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1979-12-31,1,2023-03-06 19:39:04.0,1,13000000,0,0,1,26.0,"wholesale and retail, auto repair",independent,0,0
1978-02-25,0,,1,25908500,0,100000,1,,"wholesale and retail, auto repair",independent,1,1
1978-05-19,0,,1,25908000,0,100000,1,,"wholesale and retail, auto repair",independent,1,1
1975-04-20,0,,1,197741174,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1979-10-30,0,,1,111229410,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1978-08-19,0,,1,101254264,0,900000,1,,"wholesale and retail, auto repair",independent,1,1
1995-12-19,1,2023-03-07 20:11:42.0,1,8000000,0,0,1,7.0,"wholesale and retail, auto repair",independent,0,0
1990-03-16,0,,1,18000000,0,200000,1,,"wholesale and retail, auto repair",independent,1,1
1996-10-21,0,2023-03-07 21:24:21.0,1,11466666,0,800000,1,1.0,"wholesale and retail, auto repair",independent,1,1
1970-12-14,0,,1,180000000,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
2000-01-16,0,,1,19000000,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1972-11-26,1,2023-03-09 15:39:12.0,1,20000000,0,0,1,37.0,"wholesale and retail, auto repair",independent,0,0
1975-03-23,1,2023-03-09 14:24:14.0,1,12000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,0,0
1967-11-08,1,2023-03-10 16:59:41.0,1,103559070,0,0,0,26.0,"wholesale and retail, auto repair",independent,0,0
1990-02-27,0,,1,30000000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1991-11-29,1,2023-03-13 18:24:51.0,1,13676000,0,0,1,2.0,"wholesale and retail, auto repair",independent,1,0
1986-02-28,0,,1,85041000,0,800000,1,,"wholesale and retail, auto repair",independent,1,1
1958-06-19,0,,1,7000000,0,300000,1,,"wholesale and retail, auto repair",independent,1,1
1982-03-02,1,2023-03-16 21:25:10.0,1,2500000,0,0,0,1.0,"wholesale and retail, auto repair",independent,1,0
1976-10-24,1,2023-03-17 21:26:27.0,1,10000000,0,0,1,12.0,"wholesale and retail, auto repair",independent,1,0
2001-12-21,1,2023-03-21 14:36:49.0,1,1700000,0,0,0,26.0,"wholesale and retail, auto repair",independent,1,0
1953-12-20,0,,1,1832772702,0,500000,1,1.0,"wholesale and retail, auto repair",independent,1,1
2000-11-11,1,2023-03-21 16:00:46.0,1,2500000,0,0,0,26.0,"wholesale and retail, auto repair",independent,1,0
1992-03-01,1,2023-03-22 17:31:29.0,1,25000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,0,0
1990-03-22,1,2023-03-24 20:23:05.0,1,4000000,0,0,0,13.0,"wholesale and retail, auto repair",independent,1,0
1982-03-10,1,2023-03-23 18:18:49.0,1,30000000,0,4500000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1976-12-25,1,2023-03-23 21:16:34.0,1,5000000,0,0,0,13.0,"wholesale and retail, auto repair",independent,0,0
1989-05-01,1,2023-03-24 19:17:35.0,1,38158445,0,500000,1,1.0,"wholesale and retail, auto repair",independent,1,1
1973-11-03,0,,1,8565000,0,200000,1,26.0,"wholesale and retail, auto repair",independent,1,1
2002-02-19,0,,1,6482853,0,200000,1,,"wholesale and retail, auto repair",independent,1,1
1998-01-05,1,2023-03-25 17:18:51.0,1,4000000,0,100000,1,13.0,"wholesale and retail, auto repair",independent,1,0
1979-08-18,0,,1,27550000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1954-12-28,1,2023-03-25 18:15:58.0,1,20000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1980-01-26,0,,1,49300000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
2000-04-25,1,2023-03-27 22:18:03.0,1,8000000,0,800000,1,1.0,"wholesale and retail, auto repair",independent,1,1
1960-07-06,0,,1,17940609,0,300000,1,,"wholesale and retail, auto repair",independent,1,1
1972-08-17,0,,1,60000000,0,200000,1,,"wholesale and retail, auto repair",independent,1,1
1982-01-02,1,2023-04-11 22:30:58.0,1,11000000,0,5000000,1,1.0,"wholesale and retail, auto repair",independent,0,0
2000-11-17,1,2023-03-29 22:04:57.0,1,7000000,0,1000000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1975-07-21,1,2023-03-30 18:59:24.0,1,5000000,0,0,0,12.0,"wholesale and retail, auto repair",independent,0,0
1984-07-15,1,2023-03-30 20:25:28.0,1,8000000,0,100000,1,13.0,"wholesale and retail, auto repair",independent,0,1
1997-02-18,1,2023-04-01 00:13:54.0,1,14000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1975-12-23,1,2023-04-05 20:24:25.0,1,8000000,0,0,1,13.0,"wholesale and retail, auto repair",independent,0,0
1990-02-22,1,2023-04-04 16:05:48.0,1,5000000,0,0,0,13.0,"wholesale and retail, auto repair",independent,1,0
1987-12-10,0,,1,4500000,0,500000,0,,"wholesale and retail, auto repair",independent,1,1
1979-11-24,0,,1,20000000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1988-03-23,0,,1,15000000,0,0,1,,"wholesale and retail, auto repair",independent,1,1
2000-05-29,1,2023-04-05 14:52:16.0,1,4000000,0,100000,0,26.0,"wholesale and retail, auto repair",independent,1,0
1998-03-14,1,2023-04-05 17:30:46.0,1,15000000,0,0,1,2.0,"wholesale and retail, auto repair",independent,1,0
1974-02-26,1,2023-04-05 17:30:47.0,1,9000000,0,0,1,2.0,"wholesale and retail, auto repair",independent,1,0
1997-10-30,1,2023-04-07 00:36:07.0,1,10000000,0,600000,0,1.0,"wholesale and retail, auto repair",independent,0,0
1991-04-18,0,,1,89772600,0,400000,1,,"wholesale and retail, auto repair",independent,1,1
1977-10-01,0,,1,34242000,0,100000,1,,"wholesale and retail, auto repair",independent,1,1
1984-06-18,1,2023-04-11 19:24:57.0,1,30000000,0,300000,0,1.0,"wholesale and retail, auto repair",independent,1,0
1981-05-21,1,2023-04-11 21:23:12.0,1,32858609,0,200000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1985-05-02,0,,1,31280000,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1980-01-25,0,,1,65000000,0,2000000,1,,"wholesale and retail, auto repair",independent,1,1
1977-03-18,0,,1,10000000,0,0,1,,"wholesale and retail, auto repair",independent,1,1
1957-04-17,1,2023-04-12 17:03:08.0,1,60000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1973-10-24,1,2023-04-12 17:28:14.0,1,5000000,0,0,0,26.0,"wholesale and retail, auto repair",independent,1,0
1993-07-15,1,2023-04-12 19:35:42.0,1,3660000,0,0,1,7.0,"wholesale and retail, auto repair",independent,0,0
1989-02-07,0,,1,10000000,0,1000000,1,13.0,"wholesale and retail, auto repair",independent,1,1
1983-08-09,0,,1,20000000,0,200000,0,,"wholesale and retail, auto repair",independent,1,1
1962-10-21,1,2023-04-13 02:02:36.0,1,3000000,0,0,0,12.0,"wholesale and retail, auto repair",independent,1,0
1973-05-04,1,2023-04-13 16:58:45.0,1,22000000,0,1000000,1,26.0,"wholesale and retail, auto repair",independent,0,0
1978-09-30,1,2023-04-14 14:26:52.0,1,45487000,0,300000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1976-05-25,1,2023-04-14 20:09:57.0,1,13867009,0,250000,0,1.0,"wholesale and retail, auto repair",independent,0,0
1985-03-04,1,2023-04-15 15:31:10.0,1,60000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1996-03-13,1,2023-04-17 17:58:10.0,1,6405630,0,800000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1985-11-25,1,2023-04-17 22:23:28.0,1,8000000,0,100000,1,13.0,"wholesale and retail, auto repair",independent,0,0
1993-12-16,1,2023-04-17 22:37:12.0,1,2500000,0,0,0,13.0,"wholesale and retail, auto repair",independent,0,0
1993-08-03,1,2023-04-18 16:29:01.0,1,67290000,0,300000,0,1.0,"wholesale and retail, auto repair",independent,0,0
1959-04-24,1,2023-04-18 16:42:15.0,1,25000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1988-04-07,1,2023-04-18 22:08:40.0,1,9000000,0,1000000,1,34.0,"wholesale and retail, auto repair",independent,0,1
1979-07-28,0,,1,8000000,0,300000,1,,"wholesale and retail, auto repair",independent,1,1
1993-08-12,0,,1,14000000,0,200000,1,,"wholesale and retail, auto repair",independent,1,1
1978-11-14,1,2023-04-19 21:13:14.0,1,1500000,0,0,0,13.0,"wholesale and retail, auto repair",independent,1,0
1983-10-01,0,,1,38000000,0,500000,1,,"wholesale and retail, auto repair",independent,0,0
1977-01-24,0,,1,10000000,0,500000,0,,"wholesale and retail, auto repair",independent,1,1
1989-08-19,1,2023-04-24 12:48:02.0,1,7000000,0,2000000,1,13.0,"wholesale and retail, auto repair",independent,0,0
1974-07-17,1,2023-04-24 14:12:45.0,1,300000000,0,1000000,1,1.0,"wholesale and retail, auto repair",independent,1,1
1994-03-02,0,,1,34666000,0,300000,1,,"wholesale and retail, auto repair",independent,1,1
1974-11-06,0,,1,8000000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1987-06-08,0,,1,49000000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1991-05-10,1,2023-04-25 16:07:58.0,1,7000000,0,0,1,7.0,"wholesale and retail, auto repair",independent,0,0
1987-03-04,1,2023-04-25 19:15:28.0,1,21000000,0,0,1,13.0,"wholesale and retail, auto repair",independent,0,0
1980-04-04,0,,1,40000000,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1961-08-01,1,2023-04-27 15:44:34.0,1,2000000,0,0,0,7.0,"wholesale and retail, auto repair",independent,0,0
1972-12-11,1,2023-04-27 14:21:04.0,1,5000000,0,100000,0,26.0,"wholesale and retail, auto repair",independent,1,0
1996-02-05,0,,1,3500000,0,300000,0,,"wholesale and retail, auto repair",independent,1,1
1974-07-17,0,,1,356657000,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1999-08-31,1,2023-04-27 16:56:00.0,1,59000000,0,1000000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1994-06-14,1,2023-04-27 19:56:58.0,1,20000000,0,0,0,37.0,"wholesale and retail, auto repair",independent,1,0
1964-03-10,1,2023-04-28 19:08:38.0,1,3000000,0,500000,0,1.0,"wholesale and retail, auto repair",independent,1,0
1995-02-01,0,,1,24763000,0,300000,1,,"wholesale and retail, auto repair",independent,0,0
1995-05-06,1,2023-05-02 20:31:52.0,1,3500000,0,0,1,2.0,"wholesale and retail, auto repair",independent,0,0
1983-06-16,1,2023-05-03 14:50:23.0,1,50000000,0,100000,1,2.0,"wholesale and retail, auto repair",independent,1,0
1952-01-16,1,2023-05-03 16:14:15.0,1,20000000,0,0,1,12.0,"wholesale and retail, auto repair",independent,0,0
1985-10-25,1,2023-05-03 20:30:25.0,1,4500000,0,0,0,12.0,"wholesale and retail, auto repair",independent,1,1
1983-09-05,0,,1,175780000,0,3000000,1,,"wholesale and retail, auto repair",independent,1,1
1993-10-07,1,2023-05-04 22:36:01.0,1,7000000,0,800000,0,1534.0,"wholesale and retail, auto repair",independent,0,0
1997-01-21,0,,1,41432500,0,1000000,1,,"wholesale and retail, auto repair",independent,1,1
1998-10-01,1,2023-05-08 13:58:57.0,1,4000000,0,0,1,12.0,"wholesale and retail, auto repair",independent,0,0
1976-03-07,0,,1,6333000,0,800000,1,,"wholesale and retail, auto repair",independent,1,1
1961-03-03,1,2023-05-08 19:15:11.0,1,6000000,0,0,0,12.0,"wholesale and retail, auto repair",independent,0,0
1991-04-14,1,2023-05-08 22:41:18.0,1,16000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,0,0
1990-02-15,1,2023-05-08 22:41:19.0,1,14000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,0,0
1968-03-22,0,,1,2147483647,0,6000000,1,,"wholesale and retail, auto repair",independent,1,1
1994-01-29,1,2023-05-10 19:25:01.0,1,30000000,0,450000,1,39.0,"wholesale and retail, auto repair",independent,1,1
1996-05-17,1,2023-05-10 19:43:01.0,1,20000000,0,0,1,12.0,"wholesale and retail, auto repair",independent,0,0
1992-12-08,1,2023-05-10 22:49:29.0,1,12000000,0,1000000,1,1308.0,"wholesale and retail, auto repair",independent,0,0
1989-11-05,1,2023-05-10 22:49:30.0,1,3500000,0,1000000,0,1308.0,"wholesale and retail, auto repair",independent,0,0
1963-12-20,1,2023-05-16 20:25:54.0,1,18000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,0,0
1973-04-14,1,2023-05-11 22:30:34.0,1,12000000,0,0,1,7.0,"wholesale and retail, auto repair",independent,0,0
1975-08-20,0,2023-05-11 22:58:08.0,1,43030000,0,800000,1,1.0,"wholesale and retail, auto repair",independent,1,1
1964-12-21,0,,1,10000000,0,500000,0,,"wholesale and retail, auto repair",independent,1,1
1977-10-27,1,2023-05-13 23:33:42.0,1,10000000,0,0,0,1.0,"wholesale and retail, auto repair",independent,1,0
1991-09-14,0,,1,37352906,0,600000,0,,"wholesale and retail, auto repair",independent,1,1
1989-10-23,1,2023-05-15 18:53:38.0,1,2800000,0,0,0,1.0,"wholesale and retail, auto repair",independent,1,1
1979-02-14,1,2023-05-16 17:09:35.0,1,4000000,0,100000,0,6.0,"wholesale and retail, auto repair",independent,0,0
1956-11-01,0,2023-05-16 21:16:56.0,1,67768287,0,3000000,1,1.0,"wholesale and retail, auto repair",independent,0,0
1951-10-13,1,2023-05-17 18:43:56.0,1,42000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1980-06-10,1,2023-05-17 21:44:42.0,1,10000000,0,0,1,2.0,"wholesale and retail, auto repair",independent,1,0
1987-10-14,1,2023-05-17 22:24:27.0,1,60000000,0,1000000,1,1.0,"wholesale and retail, auto repair",independent,1,1
1988-12-02,0,,1,35973166,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1973-09-17,1,2023-05-18 18:58:15.0,1,120000000,0,0,1,3.0,"wholesale and retail, auto repair",independent,1,0
1989-09-29,1,2023-05-19 18:35:39.0,1,7000000,0,500000,0,12.0,"wholesale and retail, auto repair",independent,0,0
1984-09-11,1,2023-05-19 19:23:28.0,1,5000000,0,0,0,1.0,"wholesale and retail, auto repair",independent,1,1
1972-03-17,1,2023-05-23 21:33:39.0,1,15000000,0,300000,1,26.0,"wholesale and retail, auto repair",independent,1,1
1999-06-23,1,2023-05-24 19:24:04.0,1,20000000,0,1000000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1988-11-17,1,2023-05-24 19:47:08.0,1,35000000,0,500000,1,1.0,"wholesale and retail, auto repair",independent,1,0
1984-06-22,1,2023-05-24 20:58:01.0,1,30000000,0,400000,1,26.0,"wholesale and retail, auto repair",independent,0,0
1983-06-01,0,,1,27000000,0,400000,1,,"wholesale and retail, auto repair",independent,1,1
1968-03-22,0,,1,2147483647,0,6000000,1,,"wholesale and retail, auto repair",independent,1,1
1969-03-10,1,2023-05-25 18:16:01.0,1,8841406,0,300000,0,1.0,"wholesale and retail, auto repair",independent,1,1
1968-03-22,0,,1,2147483647,0,6000000,1,,"wholesale and retail, auto repair",independent,1,1
2001-09-17,1,2023-05-25 20:17:07.0,1,5000000,0,0,0,26.0,"wholesale and retail, auto repair",independent,1,1
1981-03-20,1,2023-05-25 22:02:29.0,1,3000000,0,0,0,1.0,"wholesale and retail, auto repair",independent,1,0
1968-07-01,0,,1,4400000,0,500000,0,,"wholesale and retail, auto repair",independent,1,1
1965-03-21,0,,1,63053796,0,800000,1,,"wholesale and retail, auto repair",independent,1,1
2001-09-07,1,2023-05-28 00:09:46.0,1,13000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,0
1989-02-05,0,,1,20000000,0,500000,1,,"wholesale and retail, auto repair",independent,1,1
1979-01-08,1,2023-05-30 15:33:24.0,1,12000000,0,200000,1,26.0,"wholesale and retail, auto repair",independent,1,0
1968-12-17,1,2023-05-30 18:16:51.0,1,8000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,1
1991-12-26,0,,1,4000000,0,250000,1,,"wholesale and retail, auto repair",independent,1,1
1988-05-15,1,2023-05-30 22:18:59.0,1,4983310,0,0,1,34.0,"wholesale and retail, auto repair",independent,1,0
1991-10-03,1,2023-05-31 17:14:55.0,1,10000000,0,0,1,1.0,"wholesale and retail, auto repair",independent,1,1
1998-08-15,0,,1,25000000,0,300000,1,,"wholesale and retail, auto repair",independent,1,1
,1,,2,17000000,17000000,0,0,,others,employee,1,0
2022-08-01,1,,2,5000000,0,0,0,,others,employee,1,0
1967-03-02,1,,2,10500000,20000000,13000000,1,1.0,others,employee,1,0
1988-06-30,1,,2,6000000,5000000,0,1,2.0,others,employee,1,0
1987-02-28,1,2023-03-08 20:26:06.0,2,10000000,0,500000,1,1.0,others,employee,1,1
1978-12-29,0,,2,1270000,0,0,0,13.0,others,employee,0,0
1986-06-11,1,2022-10-27 15:53:20.0,2,5000000,20907416,1300000,1,1.0,others,employee,1,1
1977-05-24,1,2022-11-09 15:38:12.0,2,1200000,1200000,0,0,1.0,others,employee,0,0
1989-01-04,1,2022-12-03 14:19:59.0,2,5575000,1000000,0,1,1.0,others,employee,0,0
1983-03-20,0,,2,12370740,0,250000,1,,others,employee,0,0
1977-07-22,0,,2,18500000,18574000,200000,1,,others,employee,1,1
1986-02-02,1,2023-03-04 16:21:06.0,2,1800000,4000000,200000,1,1.0,others,employee,1,1
1980-01-29,0,,2,35353000,5083523,300000,1,,others,employee,1,1
1975-02-02,1,2023-03-14 21:06:51.0,2,455067253,0,1000000,1,1.0,others,employee,0,0
1990-06-26,1,2023-04-10 16:49:55.0,2,27000000,0,1500000,1,1.0,others,employee,0,0
1994-11-18,0,,2,2000000,1000000,0,0,,others,employee,1,1
1989-02-11,1,2023-03-31 21:15:19.0,2,1300606,2550000,500000,0,1.0,others,employee,1,0
1978-01-31,0,,2,13222000,0,300000,1,,others,employee,1,1
1977-07-26,1,2023-05-03 15:09:18.0,2,12000000,0,250000,1,1.0,others,employee,0,0
,1,,2,10000000,0,0,0,,others,independent,1,0
,0,,2,7000000,0,0,0,,others,independent,0,0
,1,,2,3000000,0,0,0,,others,independent,1,0
,1,,2,13000000,0,0,0,,others,independent,0,0
,1,,2,9000000,0,0,0,,others,independent,1,1
,1,,2,25000000,0,0,0,,others,independent,1,0
,1,,2,18000000,0,0,0,,others,independent,1,1
,1,,2,8000000,0,0,0,,others,independent,1,1
,1,,2,10000000,0,0,0,,others,independent,1,0
,1,,2,5000000,0,0,0,,others,independent,1,1
,1,,2,600000000,0,0,0,,others,independent,1,0
,1,,2,7000000,0,0,0,,others,independent,1,1
,1,,2,11000000,0,0,0,,others,independent,1,0
,1,,2,15000000,0,0,0,,others,independent,1,0
,1,,2,1800000,0,0,0,,others,independent,1,0
,1,,2,4000000,0,0,0,,others,independent,1,0
,1,,2,10000000,0,0,0,,others,independent,1,0
1990-08-01,1,,2,500000000,0,0,1,,others,independent,1,0
1995-06-03,1,,2,3500000,0,0,0,,others,independent,1,0
1986-03-05,1,,2,6986074,0,0,1,,others,independent,1,1
1967-08-07,1,,2,15000000,0,0,1,,others,independent,0,0
1974-10-27,1,,2,6000000,0,0,0,,others,independent,0,0
